anno,semestre,anno_semestre,facultad,proyecto,nivel,modalidad,inscritos,admitidos,primiparos,matriculados,egresados,graduados,retirados
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,ESPECIALIZACION EN EDUCACION Y GESTION AMBIENTAL,POSGRADO,ESPECIALIZACION,,20,24,59,8,16,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,ESPECIALIZACION EN GERENCIA DE PROYECTOS EDUCATIVOS INSTITUCIONALES,POSGRADO,ESPECIALIZACION,,15,19,47,,22,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,"ESPECIALIZACION EN INFANCIA, CULTURA Y DESARROLLO",POSGRADO,ESPECIALIZACION,,27,30,56,38,19,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,ESPECIALIZACION EN LENGUAJE Y PEDAGOGIA DE PROYECTOS,POSGRADO,ESPECIALIZACION,,,,,,,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,ESPECIALIZACION EN METODOLOGIA Y APRENDIZAJE DEL ESPANOL COMO LENGUA MATERNA,POSGRADO,ESPECIALIZACION,,,,,,,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,ESPECIALIZACION EN PEDAGOGIA DE LA COMUNICACION Y MEDIOS INTERACTIVOS,POSGRADO,ESPECIALIZACION,,,,,,,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,LICENCIATURA EN BIOLOGIA,PREGRADO,LICENCIATURA,291,109,77,687,140,44,18
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,LICENCIATURA EN CIENCIAS SOCIALES,PREGRADO,LICENCIATURA,469,113,78,738,86,26,4
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,LICENCIATURA EN EDUCACION ARTISTICA,PREGRADO,LICENCIATURA,209,76,58,594,14,46,21
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,LICENCIATURA EN EDUCACION PRIMARIA,PREGRADO,LICENCIATURA,,,,,,,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,LICENCIATURA EN FISICA,PREGRADO,LICENCIATURA,140,116,74,599,95,27,21
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,LICENCIATURA  EN HUMANIDADES Y LENGUA CASTELLANA,PREGRADO,LICENCIATURA,226,111,83,727,169,39,10
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS  EN INGLES,PREGRADO,LICENCIATURA,635,116,75,739,204,30,22
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,LICENCIATURA EN LENGUAS MODERNAS ESPANOL E INGLES,PREGRADO,LICENCIATURA,,,,2,2,,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,LICENCIATURA EN LINGUISTICA Y LITERATURA,PREGRADO,LICENCIATURA,,,,3,5,1,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,LICENCIATURA EN MATEMATICAS,PREGRADO,LICENCIATURA,72,66,45,380,82,26,5
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,LICENCIATURA EN PEDAGOGIA INFANTIL,PREGRADO,LICENCIATURA,329,95,69,653,162,39,4
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,LICENCIATURA EN QUIMICA,PREGRADO,LICENCIATURA,212,116,78,602,153,31,27
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,MAESTRA EN INFANCIA Y CULTURA,POSGRADO,MAESTRIA,,,,,,,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,MAESTRIA EN COMUNICACION -  EDUCACION,POSGRADO,MAESTRIA,,44,54,161,124,48,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,MAESTRIA EN EDUCACION,POSGRADO,MAESTRIA,,,,199,16,9,7
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,MAESTRIA EN EDUCACION EN TECNOLOGIA,POSGRADO,MAESTRIA,,,,,,,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,MAESTRIA EN INVESTIGACION SOCIAL INTERDISCIPLINARIA,POSGRADO,MAESTRIA,,42,47,123,5,30,8
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,MAESTRIA EN LINGUISTICA APLICADA A LA ENSENANZA DEL INGLES,POSGRADO,MAESTRIA,,14,19,47,,4,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,MAESTRIA EN PEDAGOGIA DE LA LENGUA MATERNA,POSGRADO,MAESTRIA,,,,76,15,5,6
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,MATEMATICAS,PREGRADO,LICENCIATURA,253,116,75,417,22,19,32
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE CIENCIAS Y EDUCACION,NO_REGISTRA,POSGRADO,PROYECTO ACADEMICO,,,,,,,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,DOCTORADO EN INGENIERIA,POSGRADO,DOCTORADO,,9,9,25,,,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,ESPECIALIZACION EN AVALUOS,POSGRADO,ESPECIALIZACION,,34,39,56,43,22,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,ESPECIALIZACION EN BIOINGENIERIA,POSGRADO,ESPECIALIZACION,,14,14,18,,11,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,ESPECIALIZACION EN GESTION DE PROYECTOS DE INGENIERIA,POSGRADO,ESPECIALIZACION,,,,73,117,59,1
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,"ESPECIALIZACION EN HIGIENE, SEGURIDAD Y SALUD EN EL TRABAJO",POSGRADO,ESPECIALIZACION,,67,75,100,1,31,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,ESPECIALIZACION EN INFORMATICA Y AUTOMATICA INDUSTRIAL,POSGRADO,ESPECIALIZACION,,,,19,19,11,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y LOGISTICA,POSGRADO,ESPECIALIZACION,,,,15,77,17,36
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,ESPECIALIZACION EN INGENIERIA DE SOFTWARE,POSGRADO,ESPECIALIZACION,,37,43,81,82,42,1
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,ESPECIALIZACION EN PROYECTOS INFORMATICOS,POSGRADO,ESPECIALIZACION,,26,28,56,59,26,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,ESPECIALIZACION EN SISTEMAS DE INFORMACION GEOGRAFICA,POSGRADO,ESPECIALIZACION,,47,50,74,2,15,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,ESPECIALIZACION EN TELECOMUNICACIONES MOVILES,POSGRADO,ESPECIALIZACION,,8,11,20,,1,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,ESPECIALIZACION EN TELEINFORMATICA,POSGRADO,ESPECIALIZACION,,,,12,,10,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,INGENIERIA CATASTRAL Y GEODESIA,PREGRADO,INGENIERIA,534,176,129,1283,488,94,50
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,INGENIERIA DE SISTEMAS,PREGRADO,INGENIERIA,1107,180,123,1116,412,81,53
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,INGENIERIA ELECTRICA,PREGRADO,INGENIERIA,355,175,125,874,192,30,57
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,INGENIERIA ELECTRONICA,PREGRADO,INGENIERIA,901,186,124,1030,369,68,48
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,INGENIERIA INDUSTRIAL,PREGRADO,INGENIERIA,2026,184,132,1278,536,71,31
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,MAESTRIA EN CIENCIAS DE LA INFORMACION Y LAS COMUNICACIONES,POSGRADO,MAESTRIA,,10,16,90,4,24,2
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,MAESTRIA EN INGENIERIA- ENFASIS EN INGENIERIA ELECTRONICA,POSGRADO,MAESTRIA,,,,,,,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,MAESTRIA EN INGENIERIA INDUSTRIAL,POSGRADO,MAESTRIA,,12,19,48,147,11,10
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,MAESTRIA EN TELECOMUNICACIONES MOVILES,POSGRADO,MAESTRIA,,,,,,,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,MAESTRIA EN TELEINFORMATICA,POSGRADO,MAESTRIA,,,,1,2,2,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE INGENIERIA,NO_REGISTRA,,CICLO BASICO INGENIERIA,,,,,,,
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE MEDIO AMBIENTE Y RECURSOS NATURALES,ADMINISTRACION AMBIENTAL,PREGRADO,ADMINISTRACION,164,91,76,734,154,28,4
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE MEDIO AMBIENTE Y RECURSOS NATURALES,ADMINISTRACION DEPORTIVA,PREGRADO,ADMINISTRACION,244,104,64,428,87,33,9
2015,1,01/01/2015 12:00:00 AM,FACULTAD DE MEDIO AMBIENTE Y RECURSOS NATURALES,ESPECIALIZACION EN AMBIENTE Y DESARROLLO LOCAL,POSGRADO,ESPECIALIZACION,,23,23,24,2,21,
